"64,64","64,128","64,256","128,64","128,128","128,256","256,64","256,128","256,256"
-0.9902158,-0.9902158,-0.9902158,-0.9902158,-0.9902158,-0.9902158,-0.9902158,-0.9902158,-0.9902158
-0.93681026,-0.93681026,-0.93681026,-0.9687738,-0.9687738,-0.9687738,-0.9144033,-0.9144033,-0.9144033
-0.93775505,-0.93775505,-0.93775505,-0.93775505,-0.93775505,-0.93775505,-0.93775505,-0.93775505,-0.93775505
-0.97210175,-0.97210175,-0.97210175,-0.9882082,-0.9882082,-0.9882082,-0.9882082,-0.9882082,-0.9882082
-0.98051983,-0.98051983,-0.98051983,-0.97963804,-0.97963804,-0.97963804,-0.9704006,-0.9704006,-0.9704006
-0.9926304,-0.9926304,-0.9926304,-0.99438953,-0.99438953,-0.99438953,-0.9919763,-0.9919763,-0.9919763
-0.9829218,-0.9829218,-0.9829218,-0.9829218,-0.9829218,-0.9829218,-0.9829218,-0.9829218,-0.9829218
-0.98171175,-0.98171175,-0.98171175,-0.9889884,-0.9889884,-0.9889884,-0.99192125,-0.99192125,-0.99192125
-0.99045795,-0.99045795,-0.99045795,-0.9966403,-0.9966403,-0.9966403,-0.9966403,-0.9966403,-0.9966403
-0.9964863,-0.9964863,-0.9964863,-0.9979315,-0.9979315,-0.9979315,-0.9926839,-0.9926839,-0.9926839
-0.99875516,-0.99875516,-0.99875516,-0.99091464,-0.99091464,-0.99091464,-0.9938987,-0.9938987,-0.9938987
-0.9966913,-0.9966913,-0.9966913,-0.9927905,-0.9927905,-0.9927905,-0.9966749,-0.9966749,-0.9966749
-0.99524826,-0.99524826,-0.99524826,-0.99524826,-0.99524826,-0.99524826,-0.99524826,-0.99524826,-0.99524826
-0.9939337,-0.9939337,-0.9939337,-0.9912956,-0.9912956,-0.9912956,-0.99182606,-0.99182606,-0.99182606
-0.99607605,-0.99607605,-0.99607605,-0.9977759,-0.9977759,-0.9977759,-0.9977759,-0.9977759,-0.9977759
-0.9903887,-0.9903887,-0.9903887,-0.99499327,-0.99499327,-0.99499327,-0.9885234,-0.9885234,-0.9885234
-0.9973589,-0.9973589,-0.9973589,-0.9972929,-0.9972929,-0.9972929,-0.99760664,-0.99760664,-0.99760664
-0.9842221,-0.9842221,-0.9842221,-0.9937887,-0.9937887,-0.9937887,-0.9886761,-0.9886761,-0.9886761
-0.99771076,-0.99771076,-0.99771076,-0.99771076,-0.99771076,-0.99771076,-0.99771076,-0.99771076,-0.99771076
-0.96729887,-0.96729887,-0.96729887,-0.9826026,-0.9826026,-0.9826026,-0.9875985,-0.9875985,-0.9875985
-0.9964438,-0.9964438,-0.9964438,-0.9972689,-0.9972689,-0.9972689,-0.9972689,-0.9972689,-0.9972689
-0.9875006,-0.9875006,-0.9875006,-0.99466497,-0.99466497,-0.99466497,-0.9963705,-0.9963705,-0.9963705
-0.99824727,-0.99824727,-0.99824727,-0.9965776,-0.9965776,-0.9965776,-0.99638736,-0.99638736,-0.99638736
-0.9890923,-0.9890923,-0.9890923,-0.9835996,-0.9835996,-0.9835996,-0.9764092,-0.9764092,-0.9764092
-0.9939137,-0.9939137,-0.9939137,-0.9972005,-0.99721664,-0.99721664,-0.99721664,-0.99721664,-0.99721664
-0.95739496,-0.95739496,-0.95739496,-0.97726774,-0.97726774,-0.97726774,-0.9817348,-0.9817348,-0.9817348
-0.99270195,-0.99270195,-0.99270195,-0.99654853,-0.99654853,-0.99654853,-0.9904463,-0.9904463,-0.9904463
-0.9724506,-0.9724506,-0.9724506,-0.95931935,-0.95931935,-0.95931935,-0.9701645,-0.9701645,-0.9701645
-0.99341196,-0.99341196,-0.99341196,-0.993357,-0.993357,-0.993357,-0.991989,-0.991989,-0.991989
-0.9696076,-0.9696076,-0.9696076,-0.9566029,-0.9566029,-0.9566029,-0.9549251,-0.9549251,-0.9549251
-0.9909941,-0.9909941,-0.9909941,-0.9932459,-0.9932459,-0.9932459,-0.99523914,-0.99523914,-0.99523914
-0.9648633,-0.9648633,-0.9648633,-0.97905874,-0.97905874,-0.97905874,-0.9661139,-0.9661139,-0.9661139
-0.9963434,-0.9963434,-0.9963434,-0.9969589,-0.9969589,-0.9969589,-0.9883904,-0.9883904,-0.9883904
-0.9593761,-0.9593761,-0.9593761,-0.97949016,-0.97949016,-0.97949016,-0.9789697,-0.9789697,-0.9789697
-0.98574275,-0.98574275,-0.98574275,-0.9891049,-0.9891049,-0.9891049,-0.9940137,-0.9940137,-0.9940137
-0.9754677,-0.9754677,-0.9754677,-0.9874635,-0.9874635,-0.9874635,-0.982862,-0.982862,-0.982862
